Reporting country (Name),Commodity (Name),Trade flow (Name),Unit (Name),Unit,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S
Guinea,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,9585,,10588,,9926,,11671,,12453,,13578,,8489,,14372,,8542,E,8193,E,7609,E,11162,E,15618,E,18084,,18562,,18252,,18727,,21211,,20870,E,20675,E,21973,,897,,1247,,694,,980,,582,,1028,,325,,772,,714,,1207,E,1406,E,1413,E,1766,E,1813,,2593,,2112,,2652,E,2122,,2387,E,2982.67,E
Guinea,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,79,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Guinea-Bissau,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,1033,,1625,,817,,773,,208,,1301,,1070,,200,,1874,,1057,,255,,0,...,170,E,400,,1050,,1890,,120,,900,,1330,E,1038,E,1250,E,993,E,1387,E,1148,E,1698,E,2301,E,3817,E,1628,E,3855,E,4021,E,5373,E,4976,E,3376,E,3771,E,5666,E,4400,E,3716,E,4579,E,5280,E,5500,E,4450,E,6359,E,5859,E,9099.65,E
Guinea-Bissau,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,517,,266,,85,,110,,208,,311,,70,,100,E,128,,313,,270,E,250,E,165,E,180,E,384,E,300,E,300,E,310,E,300,E,329,E,353,E,401,E,332,E,261,E,147,E,167,E,199,E,276,E,341,E,349,E,317,E,639,E,832,E,761,E,305,E,443,E,401,E,562,E,419,E,575,E,702,E,1017,E,516,E,858.1,E
Guyana,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,1,,0,N,57,,91,,33,,43,,123,,291,,0,...,0,...,376,,400,E,700,E,935,E,1467,,2700,E,2900,E,2300,E,1325,,2900,E,2540,E,3118,E,6392,E,6757,,7587,,8278,,8838,,9125,,12699,,12238,,12276,,13071,,13430,,9690,,7488,,9521,,9385,,11263,,12090,,13153,E,12767,,16862,,14435,,15392.49,
Guyana,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,246,,0,N,0,N,0,N,7,,1,,1,,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,19,E,9,E,146,E,220,E,126,E,808,E,1018,,633,,2054,,2252,,2442,,2404,,818,,1146,,1021,,954,,1644,,531,,795,,848,,1167,,1382,,1313,,1255,E,1194,E,1639,,2102,,2573,E,3305.13,
Guyana,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,N,0,...,0,N,0,...,2,,13,,0,...,0,...,0,N,0,...,2,,0,...,0,...,0,...,0,...,2,,0,...
Haiti,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,13,,75,,355,,32,,48,,39,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,,0,...,0,...,0,...,0,...,0,...,21,E,0,...,1,E,0,...,21,E,40,E,0,...,32,E,4,E,1,E,46,E,39,E,49,E,3,E,35,E,0.97,E
Haiti,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,2352,,2435,,3858,,5707,,5154,,4251,,4878,E,4740,E,7418,E,7222,E,7560,E,7155,E,7230,E,7459,E,7208,E,4188,E,4320,E,5939,E,5917,E,3538,E,4702,E,8336,E,10461,E,9649,E,8499,E,10073,E,4992,E,6584,E,8616,E,7546,E,11387,E,11525,E,12743,E,14166,E,10103,E,15541,E,9239,E,18766,E,19593,E,20196,E,15760,E,26234,E,25082,E,20912.29,E
Honduras,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,117,,34,,192,,116,,59,,83,,77,,81,,43,,46,,2382,,8861,,4694,,3535,,2770,,3709,,2705,,4223,,2593,,4202,E,851,,100,,313,,89,,123,,112,,126,,177,,386,,355,,1104,,899,,1255,,597,,726,,670,,1998,,1280,,1717,,857,,1732,,816,,716,,350.89,
Honduras,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,1020,,1422,,969,,1162,,1823,,1621,,786,,481,,712,,718,,1306,,1595,,2449,E,2020,,1831,,2252,,1686,,3232,,6276,,2943,,3976,,6913,,6238,,6261,,4290,,8643,,7399,,7069,,11336,,12036,,15736,,12987,,19373,,12743,,12546,,13918,,11648,,12531,,8673,,9887,,11476,,9443,,10317,,9238.29,
Honduras,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,269,,147,,0,...,0,...,0,...,0,...,0,...,275,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,900,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Hungary,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,537,,677,,253,,37,,25,,19,,21,,15,,65,,11,,0,N,6,,4,,37,,29,,554,,1366,,1171,,3044,,1844,,1586,,3084,,5299,,3087,,3456,,3518,,2998,,3004,,810,,1084,,597,,44,,305,,163,,956,,1783,,1087,,1064,,1608,,1634,,1466,,917,,984,,1018.58,
Hungary,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,53828,,61631,,57402,,48742,,45913,,47784,,73936,,77666,,89965,,97910,,90513,,91206,,108643,,105686,,90884,,36920,,39417,,40956,,54553,,59253,,48085,,47995,,52073,,46104,,48458,,53811,,50903,,42917,,33542,,33422,,24044,,19296,,18903,,16921,,18342,,20330,,17603,,19406,,20304,,23409,,21568,,20787,,24061,,21623.2,
Iceland,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,318493,,389302,,477469,,551730,,535118,,480960,,353736,,320968,,473857,,672929,,688873,,616367,,629846,,576648,,592738,,440789,,546649,,609686,,607222,,573779,,737864,,745359,,680048,,657980,,700909,,756054,,772052,,778801,,797386,,732020,,641490,,604829,,679079,,656282,,615895,,658136,,737636,,778513,,644740,,623480,,571323,,602083,,661683,,614118.44,
Iceland,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,209,,73,,655,,234,,126,,209,,150,,231,,377,,136,,179,,677,,510,,815,,1485,,1407,,2367,,10794,,17527,,21234,,21879,,48484,,230385,,107130,,124970,,128827,,123633,,190063,,163887,,153598,,101363,E,85092,,112187,,30352,,66510,,77477,,62775,,74088,,88202,,158509,,96746,,112434,,112959,,70864.39,
India,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,9020,,11960,,18403,,29950,,18288,,11457,,13493,,24271,,25828,,19174,,18785,,20586,,16926,,25965,,39744,,57215,,79055,,100694,,150462,,147158,,223533,,231386,,138932,,196401,,290789,,239214,,254571,,138210,,174530,,226538,,302414,,244143,,190920,,339897,,407678,,491658,,484022,,432127,,462760,,392157,,399924,,599894,,587363,,450749.01,
India,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,64,,378,,93,,19,,38,,146,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,110,,187,,1172,,1509,,3381,,7438,,11649,,7380,,7970,,20763,,14531,,6792,,17344,,35769,,48262,,39144,,42859,,23839,,18642,,11169,,19093,,17325,,23118,,21024,,26794,,19258,,29415,,50706,,15009,,30896,,32355.71,
Indonesia,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,8236,,12963,,16134,,17924,,32787,,30903,,47778,,40395,,29656,,32279,,42361,,63086,,81034,,98387,,171017,,239624,,235586,,318246,,329290,,354927,,377675,,408149,,452244,,402227,,260106,,200055,,283067,,541734,,569289,,481282,,500991,,413221,,453571,,449595,,634971,,607983,,591531,,553433,,550011,,391461,,401722,,410629,,415627,,488847.46,
Indonesia,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,23070,,18978,,18856,,20922,,28257,,62788,,82659,,57278,,50087,,52981,,55915,,64129,,36027,,53822,,70821,,70035,,75039,,170549,,264554,,156081,,146804,,136552,,45587,,92435,,150465,,134965,,94297,,78883,,98489,,115186,,147179,,109977,,176741,,227846,,278869,,337587,,221738,,218086,,191375,,166367,,161036,,255261,,236517,,217042.12,
Iran (Islamic Rep. of),Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,1833,,3672,,2431,,2097,,1302,,820,,993,,781,,1128,,823,,446,,335,,226,,416,,320,E,546,,62,,3427,,8257,,3101,E,3979,E,4195,,4878,,4156,,5069,,4237,,8994,,9949,,10166,,19550,,25717,,14197,,16828,,26368,,35956,,46355,,47110,,34690,,49837,,53814,,64352,,71020,,73518,,74621.97,
Iran (Islamic Rep. of),Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,43310,,136810,,46018,,52444,,68845,,85162,,71481,,48940,,77304,,62885,,63146,,83284,,41745,,44133,,34200,E,84464,E,111400,E,117300,E,57214,E,91243,,139292,E,34618,,63090,,60721,,67308,,43897,,40505,,90911,,35305,,25281,,9293,,14997,E,21938,,32804,,80305,,60382,,40985,,34252,,54314,,46260,,60620,,40136,,27096,,27708.4,
Iraq,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,104,,155,,111,,110,E,90,E,10,,104,,100,,100,,100,,150,E,203,E,230,,235,E,170,E,120,,140,E,100,E,172,E,170,E
Iraq,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,539,E,1131,E,386,E,735,E,56,,18,,136,,1862,E,5698,E,6246,E,17426,E,22981,E,32078,E,38536,,36833,E,28132,E,22541,E,30050,E,40930,,13050,E,36298,E,30260.22,E,18877.93,E,21006.23,E
Ireland,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,31570,,32459,,43813,,48367,,86293,,138042,,167593,,169332,,158366,,175408,,163688,,192420,,189855,,152143,,162222,,199716,,222860,,262552,,231974,,259130,,252522,,207894,,211238,,162240,,158366,,251908,,248421,,200218,,202396,,144335,,104974,,106211,,121133,,137469,,169126,,129969,,243894,,218610,,228637,,219107,,165855,,202041,,203770,,170917.78,
Ireland,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,23166,,22444,,22230,,21658,,21698,,28253,,42640,,37757,,33763,,37469,,35837,,55651,,51876,,39547,,60413,,52482,,51161,,40075,,52592,,54734,,59907,,45689,,39820,,41456,,52948,,53236,,80085,,54129,,46131,,40941,,41072,,51133,,40468,,73596,,78966,,46140,,109594,,72587,,75249,,72018,,56819,,89648,,134214,,97853.07,
Israel,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,1328,,1361,,560,,631,,477,,474,E,527,E,3136,E,716,E,886,E,1005,E,918,E,610,E,805,E,415,E,327,,241,E,139,E,526,E,725,E,138,E,197,E,108,E,117,E,131,E,153,E,473,E,433,,437,,478,,566,,712,E,1381,E,1136,,344,E,480,E,1471,E,3243,E,2574,E,2399,E,2753,E,1327,,1904,,928,E
Israel,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,16991,,28260,E,21402,,34645,,23226,,20767,,22866,E,32388,,30822,E,28312,E,36670,E,40252,E,52527,,58137,E,55113,E,47727,,48596,,80284,,104824,,78841,E,51984,,73248,E,61503,E,53335,E,50172,E,59388,E,55433,E,54736,E,56969,E,53955,E,45117,E,58685,E,55524,,51588,,56158,,59454,,47597,,57614,,53182,,50859,,51156,,53762,,55160,,50480,E
Italy,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,44658,,51232,,54228,,84717,,61509,,60817,,59497,,76420,,68114,,105652,,78938,,59921,,72540,,57052,,65123,,61626,,62101,,68984,,68773,,74480,,73038,,80082,,76219,,68266,,87866,,80982,,86059,,81448,,87873,,94369,,104391,,101407,,93893,,89604,,85474,,77112,,77936,,89060,,107372,,112512,,104978,,102826,,110021,,112762.61,
Italy,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,299006,,273229,,295304,,342208,,304844,,270358,,311064,,311445,,315448,,439049,,399928,,463489,,436092,,476399,,516885,,525041,,501632,,480252,,486162,,458245,,469492,,468807,,463551,,496902,,504692,,531553,,513848,,537409,,548200,,564051,,547475,,552828,,536313,,559452,,555528,,556523,,525491,,536418,,564750,,567063,,598265,,620247,,633537,,621988.7,
Jamaica,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,4,,2,,0,N,2,,2,,21,,0,N,0,N,7,,197,,195,,242,,151,,79,,143,E,164,,243,,319,,383,,508,,717,,1316,,908,,649,,503,,433,,359,,279,,224,,484,,667,,564,,512,,179,,250,,327,,212,,154,,100,,26,,31,,33,,341.56,,57.83,
Jamaica,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,17155,,11118,,14886,,19169,,15274,,16565,,16982,,13087,,15832,E,11499,,14145,,15579,,17343,,17313,,14859,E,13939,,13002,,15253,,15282,,17327,,17612,,20633,,22026,,23134,,22661,,26859,,27438,,28208,,27679,,29600,,31296,,33958,,29578,,26014,,24882,,26675,,26331,,26641,,26283,,25337,,27728,,29507,,31070.53,,32960.52,
Jamaica,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,5,,0,N,2,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,44,,0,...,19,,0,...,0,...,0,...,10,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,29,,24,,31,,41,,27,,0,...,200,,166,,271,,196,,201,,127,,145,,168,,211,,315,,314,,0,...,298.82,
Japan,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,569450,,545026,,716608,,675380,,685935,,656034,,681542,,639742,,863399,,752336,,727597,,686047,,947202,,781099,,664354,,544253,,393717,,341453,,245707,,170528,,152775,,245639,,223470,,168405,,186695,,211140,,218482,,247243,,308350,,353732,,482059,,498144,,397803,,366621,,418194,,322426,,327997,,416196,,334370,,402116,,402824,,481840,,587214,,476034.25,
Japan,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,315539,,532089,,402496,,445503,,433842,,465372,,499378,,585747,,612374,,717038,,936857,,1127460,,1366378,,1192825,,1390364,,1680947,,1767107,,1810944,,2010459,,2388946,,2097305,,2146303,,1851181,,2068034,,2173753,,2425718,,2471861,,2106477,,2184753,,2111308,,1964518,,1753861,,1710762,,1553744,,1676262,,1611758,,1569647,,1381815,,1547685,,1474837,,1370293,,1451653,,1413755,,1480984.29,
Jordan,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,32,,955,,100,,115,,128,,34,,16,,2,,0,...,43,,0,...,0,...,0,...,2,,0,...,0,...,0,N,0,...,0,N,56,,171.31,
Jordan,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,3960,,4869,,4778,,4296,,4518,,5067,,5294,,6483,,6732,,9336,,5528,,10708,,5907,,6977,,6982,,9388,,10610,,12267,,8965,,12732,,12399,,10389,,12089,,11734,,11682,,21902,,21336,,20845,,26486,,22038,,24826,,23428,,29705,,31933,,29022,,26426,,30576,,27192,,26388,,29946,,30105,,28234,,28204,,28323.85,
Jordan,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,313,,136,,232,,81,,27,,99,,86,,56,,0,...,21,,0,...,46,,143,,1,,49,,940,,2513,,360,,354,,244,,265,,243,,169,,619,,0,...,617,,240,,739,,1287,,1096,,1048,,649,,1933,,3809,,2336,,2602,,4520,,1960,,635,,1260,,459,,1199,,926,,1020.12,
Kazakhstan,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6344,,5866,,4508,,3421,,3533,,2876,,2091,,2208,,1513,,862,,1095,,1297,,2384,,1069,,1514,,1113,,2035,,6060,,3868,,3417,,2470,,5310,,5591,,6797,,6588.82,
Kazakhstan,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2776,E,5695,,10095,,13301,,12435,,19873,,36856,,34488,,32816,,32940,,33522,,41756,,45889,,55596,,62762,,55454,,49239,,48197,,43358,,39337,,31644,,36910,,32667,,33959,,34530,,36539.31,
Kenya,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,500,,315,,411,,959,,529,,709,,337,,509,,298,,153,,308,,393,,402,,360,E,307,,843,,827,E,161,,1302,,1417,,1615,,2347,,1082,,1044,,806,,1934,,2189,,4467,,6344,,7117,,6216,,10615,,17968,,12649,,12420,,9151,,10470,,7529,,11312,,7533,,3411,,2604,,3082,,4411.98,
Kenya,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,1738,,2077,,4151,,2108,,3599,,1539,,1809,,1652,,1969,,1973,,1424,,2210,,1843,,1773,E,796,,1772,,1838,,455,E,5545,,4302,,4060,,9517,,11232,,12535,,13460,,18152,,12769,,16395,,22429,,28443,,35830,,32838,,28917,,21172,,27248,,25758,,24596,,17730,,24996,,23802,,22265,,24452,,26061,,20403.05,
Kenya,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,2,,120,,5,,19,,10,,0,N,0,N,0,N,19,,0,N,47,,0,N,0,...,0,...,0,...,0,...,0,...,0,...,152,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,73,,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,29,,10,,0,...
Kiribati,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,108,,113,,744,,581,,1859,,2293,,1040,,1525,,659,,1457,,2568,,862,,147,,385,,288,,2117,E,2356,E,2821,E,1892,E,2841,E,6106,E,7552,E,3511,E,4900,E,4111,E,4531,E,5864,E,5076,E,12241,E,12598,E,23550,E,26719,E,42198,E,52792,E,58570,E,82227,E,100907,E,102337,E,99362,E,113230,E,137648.19,E
Kiribati,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,119,,114,,210,,299,,257,,312,,269,,137,,207,,126,,124,,226,,226,,239,,240,,268,,371,,350,E,252,,381,,329,,237,,258,,343,,372,E,189,E,301,E,550,E,312,E,598,,323,,306,,285,,549,,462,E,687,,312,,138,,421,E,422,E,645,,901,E,1407,E,1038.36,E
"Korea, Dem. People's Rep",Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,776,E,1485,E,2445,E,8808,E,9356,E,8311,E,15132,E,14863,E,14857,E,7258,E,9909,E,57171,E,65418,E,39344,E,30514,E,17687,E,31591,E,41408,E,38028,E,33751,E,7488,E,9394,E,6481,E,9718,E,8222,E,4350,E,6394,E,9438,E,21841,E,19881,E,18244,E,11459,E,11115,E,9915,E,13407,E,10931,E,11308,E,10995,E,12619,E,15016,E,12641,E,9654,E,9327,E,9506.14,E
"Korea, Dem. People's Rep",Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1283,E,722,E,1502,E,1716,E,973,E,1872,E,7577,E,13307,E,16209,E,14101,E,14940,E,13364,E,13896,E,11890,E,10443,E,13403,E,14404,E,21041,E,35120,E,41062,E,37355,E,34691,E,40135,E,83048,E,61559,E,50403.2,E
"Korea, Republic of",Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,206059,,422438,,390719,,361967,,339836,,301683,,225052,,330906,,227221,,243926,,374447,,369439,,384225,,331747,,322948,,358113,,325266,,262995,,253734,,279454,,298771,,270752,,377288,,284799,,296283,,244389,,256917,,249694,,231224,,238234,,233665,,299264,,345369,,433437,,574607,,449263,,498302,,460018,,464479,,414808,,389830,,350787,,433074,,485147.56,
"Korea, Republic of",Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,24688,,15932,,40277,,71357,,37715,,44887,,69616,,64703,,71296,,80100,,111652,,277068,,331974,,292538,,242972,,298810,,252867,,285739,,282980,,326134,,399715,,386311,,287269,,595394,,590845,,859321,,922774,,954323,,934106,,922651,,990715,,1007363,,795443,,828860,,862213,,920916,,868103,,822763,,890301,,907394,,957062,,977767,,993337,,961941.73,
Kuwait,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,63,,541,,1249,,2973,,2785,,6393,,4719,,3298,,1056,,215,,392,,631,,467,,383,,70,,18,,25,,49,,8,,47,,32,,46,,73,,75,,0,N,48,,27,,138,,26,,40,E,1213,,209,,191,,486,,427,,245,,288,E,144,,4,,124,,107,,156,E,173,,0,...
Kuwait,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,1607,,3151,,3797,,6422,,12625,,8682,,11765,,8763,,7036,,7630,,8105,,8839,,8611,,7196,,2473,,1263,,3243,,3882,,2755,,4511,,5013,,3295,,4213,,5517,,10425,,10097,,7568,E,11213,E,10454,E,11957,E,15015,,17705,,19425,,19916,E,21373,,22013,,22382,E,21273,,22369,,25715,,23727,,29296,,31936,,30810.07,
Kuwait,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,60,,0,...,27,,138,,26,,0,...,649,,185,,145,,434,,0,...,0,...,0,...,0,...,45,,0,...,0,...,0,...,0,...,105.23,
Kyrgyzstan,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,,3,,52,,9,,0,N,0,N,34,,0,...,0,...,11,,62,,63,,5,,230,E,0,...,0,...,1,E,29,,64,,320,,30,,23.1,
Kyrgyzstan,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,405,E,406,E,975,,1954,E,3768,,2926,,3297,,2704,,3475,,5634,,5857,,6118,,7574,,9863,,9040,,7110,,7843,,8541,,9401,,9544,,10246,E,7129,,4003,,4547,,4356,,5553.34,
Kyrgyzstan,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,0,...,0,...,6,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Lao People's Dem. Rep.,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,7,E,0,...,0,...,0,...,20,E,0,...,0,...,7,E,0,...,0,...,0,...,1,E,2,E,1,,0,...,65,,43,,130,E,49,,9,,3,,6,,0,...
Lao People's Dem. Rep.,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,600,E,804,E,907,E,1005,E,860,E,521,E,515,E,747,E,1043,E,1155,E,1179,E,1055,E,1176,E,1002,E,890,E,858,E,766,E,489,,548,,311,E,322,,436,,755,,517,,5156,E,5385,E,5675.71,
