Reporting country (Name),Commodity (Name),Trade flow (Name),Unit (Name),Unit,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S
Kuwait,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,22,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Kuwait,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,E,0,...,0,N,0,N,0,...,0,...,0,...,1,E,0,N,8,,0,...,0,...,1,,1,,0.77,
Kyrgyzstan,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Lao People's Dem. Rep.,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,12,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,17,,1,,0,...
Latvia,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,4,,0,...,5,,0,...,0,N,0,N,0,N,0,N,2,,1,,0,N,168,,201,,61,,44,,0,N,0,N,0,N,0.02,
Latvia,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,36,,0,N,0,...,0,N,0,...,0,N,0,...,0,...,7,,7,,1,,0,N,1,,3,,11,,6,,6,,7,,4,,37,,45,,30,,0,N,0,N,0,N,0.56,
Lebanon,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Lebanon,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,E,0,...,0,...,0,...,0,...
Lesotho,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,E,0,...,0,...,0,...,3,,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,1,E,0,...,0,...,0,...,0,...,0,...
Liberia,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,E,0,...,0,...,0,...,1,E,0,...,0,...,0,...,0,...,8,E,3,E,3,E,6,E,4,E,4,E,8,E,3,E,1,E,1,E,0,...,0,...,1,E,2,E,0,...,0,...
Liberia,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.75,E
Libya,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,E,1,E,1,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Libya,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5,,85,,55,E,239,E,38,E,3,E,51,E,51,E,11,E,34,E,65.25,E
Lithuania,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,49,,330,,0,...,8,,5,,0,...,16,,0,...,0,...,0,...,0,...,0,...,0,...,22,,0,N,31,,3,,0,N,27,,24,,1,,0,...,0,N,0,N,0,N,4.7,
Lithuania,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,70,,22,,54,,14,,18,,14,,27,,10,,15,,122,,11,,28,,2,,10,,5,,34,,27,,34,,17,,1,,41,,23,,18,,5.69,
Luxembourg,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,...,1,,0,N,0,N,2,,1,,2,,3,,2.5,
Luxembourg,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5,,5,,10,,11,,8,,41,,26,,26,,39,,58,,1,,2,,16,,15,,17,,10,,13,,18,,19,,17.63,
Madagascar,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,5,,3,,2,,2,,6,,0,...,0,...,0,...,0,...,0,...,0,...,3,,14,,12,,7,,15,,37,,110,,51,,27,,14,,38,,1,,0,...,4,,33,,47,,0,...,6,,3,,3,,6,,5,,4,,0,...,0,...,0,...,3,,0,N,5,,11,,15,,11,,15.47,
Madagascar,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,575,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3,,0,...,0,...
Malawi,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Malaysia,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,16,,5,,16,,11,,14,,2,,3,,41,,2,,5,,7,,21,,8,,11,,16,,50,,63,,46,,41,,64,,52,,66,,159,,74,,11,,9,,53,,10,,647,,106,,127,,534,,485,,380,,300,,423,,303,,774,,1226,,1036,,901,,522,,849,,967.22,
Malaysia,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,223,,227,,328,,397,,479,,516,,437,,606,,275,,138,,74,,70,,85,,108,,130,,143,,251,,197,,285,,161,,418,,152,,167,,156,,78,,90,,80,,100,,1129,,897,,1118,,1352,,1226,,1427,,3727,,3508,,3080,,19087,,5422,,5449,,6496,,5305,,5889,,4471.01,
Malaysia,"Sharks, rays, chimaeras",Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,35,,5,,21,,9,,0,...,14,,15,,8,,12,,12,,1,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Maldives,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,8,,20,,25,,20,,36,,40,,99,,76,,85,,71,,49,,60,,40,,31,,40,,53,,52,,29,,17,,18,,25,,31,,642,,382,,1,,464,,400,,393,,464,,368,,290,,233,,242,,155,,75,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.18,E
Maldives,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,N,0,N,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,N,0,N,0,N,1,,1.14,E
Mali,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,N,0,...,0,...,0,...,0,...,0,N,0,N,0,N,1,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,14,E,0,...,0,...,0,...,0,...,0,...,0,...
Malta,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Malta,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,,2,,0,...,2,,1,,16,,4,,4,,3,,1,,4,,4,,27,,0,N,8,,5,,2,,12,,4,,4,,8,,12.03,
Marshall Islands,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,35,E,101,E,113,E,146,E,48,E,114,E,127,E,83,E,38,E,129,E,78,E,63,E,41,E,71,E,76,E,129,E,186,E,421.13,E
Marshall Islands,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1.04,E
Martinique,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,,13,,0,...,13,,29,,18,,12,,26,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Mauritania,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,18,,7,,111,,6,,8,,0,...,0,...,6,,0,...,0,...,32,,0,...,0,...,0,...,0,...,116,E,1410,,900,,131,E,360,
Mauritania,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,...,0,...,0,...,0,...
Mauritius,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,0,...,0,...,115,,0,...,38,,0,...,0,...,0,...,2,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,0,...,5.35,
Mauritius,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,164,,109,,49,,0,...,0,...,3,,1,,0,...,0,...,0,...,0,...,1,,9,,42,,342,,110,,199,,50,,90,,25,,17,,49,,33,,30,,0.32,
Mauritius,"Sharks, rays, chimaeras",Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,88,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,16,,74,,98,,196,,228,,176,,50,,90,,26,,30,,8,,0,...,0,...,0,...
Mayotte,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Mexico,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,85,,125,,281,,137,,133,,142,,181,,177,,176,,196,,274,,199,,138,,130,E,143,,262,,590,,739,,865,,568,,781,,570,,1368,,1289,,2238,,2117,,610,,441,,210,,235,,130,,397,,490,,322,,190,,114,,148,,267,,385,,289,,256,,226,,180,,164.33,
Mexico,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,249,,147,,636,,731,,1103,,207,,180,,222,,552,,884,,2416,,7041,,7452,,10825,,7704,,7986,,7177,,5838,,5643,,3546,,3721,,3222,,3554,,2552,,1605,,1387,,1052,,683,,646,,543.36,
"Micronesia, Fed.States of","Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,9,E,0,...,0,...,9,E,0,...,0,...,0,...,145,E,68,E,4,E,0,...,0,...,0,...,0,...,0,...,0,...
"Micronesia, Fed.States of","Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,23,E,47,E,0,...,0,...,0,...,0,...,1,E,1,E,0.1,E
"Moldova, Republic of","Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
"Moldova, Republic of","Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,3,,0,N,0,N,0,N,0,N,0,N,3,,52,,8,,8,,28,,0,N,6,,7,,3,,19,,94,,15,,39,,1,,4,,11.88,
"Moldova, Republic of","Sharks, rays, chimaeras",Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Mongolia,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0.07,
Montenegro,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,...,0,N,0,...,0,...,0,...
Montenegro,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5,,6,,2,,3,,5,,3,,5,,5,,4,,2,,4,,10,,16,,8.71,
Morocco,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,N,0,N,5,,25,,11,,0,N,5,,6,,8,,47,,33,,7,,36,,11,,5,,0,...,0,N,20,,9,,0,...,0,...,28,,24,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,5,,14,,0,...,149,,185,,181,,209,,124.05,
Morocco,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,10,,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,15,,0,...,190,,336,,211,,129,,62,,414,,518,,1226,,1292.68,
Mozambique,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,8,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5,,21.14,
Mozambique,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,1.08,
Myanmar,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,1,,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Myanmar,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,42,E,52,E,119,E,813,E,601,E,294,E,52,E,122,E,0,...,0,...,5,,0,N,0,...
Namibia,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,213,,271,,459,,266,,48,,1526,,2314,,2744,,1803,,2368,,3333,,3314,,1582,,1994,,2889,,2481,,3090,,3897,,4189,,4130.5,
Namibia,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,598,,251,,364,,705,,478,,676,,679,,328,,144,,0,...,13,,22,,16,,141,,44,,13,,0,...,19,,0.15,
Namibia,"Sharks, rays, chimaeras",Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,47,,0,...,0,...,0,...,0,...
Nepal,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1.8,E
Netherlands,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,310,,523,,357,,113,,278,,200,,115,,246,,140,,120,,105,,112,,198,,113,,119,,83,,859,,178,,259,,241,,1069,,1124,,2354,,1373,,478,,389,,414,,539,,343,,401,,485,,456,,437,,536,,607,,953,,1417,,2361,,2814,,2352,,3318,,2324,,2014.51,
Netherlands,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,345,,620,,369,,121,,311,,150,,136,,236,,205,,281,,242,,233,,201,,124,,123,,199,,1421,,1869,,4174,,2107,,1956,,2234,,1354,,804,,857,,612,,657,,397,,282,,370,,518,,442,,373,,505,,872,,724,,879,,1181,,1337,,1748,,1767,,1435,,1175.62,
Netherlands Antilles,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,46,E,31,E,0,...,10,E,8,E,2,E,10,E,2,E,9,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
New Caledonia,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,10,,19,,0,...,0,...,0,...,0,...,0,...,26,,28,,18,,22,,6,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
New Caledonia,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,N,1,E,0,...,0.79,E
New Zealand,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,380,,670,,1358,,6157,,16372,,12233,,4451,,4332,,3382,,4627,,4688,,5669,,29968,,4219,,4303,,10784,,13184,,10292,,12328,,10891,,12980,,9841,,5330,,7243,,4816,,3333,,3928,,3492,,2850,,3851,,3954,,4239,,3182,,3358,,4872,,3561,,3651,,3904,,3826,,3089,,2706,,3727,,2560,,2291.73,
