TAXONOMIC_CODE,ALPHA_3_CODE,SCIENTIFIC_NAME,NAME.EN,NAME.FR,NAME.ES,EBXID,AUTHOR
3160801001,YKD,Lyropecten subnodosus,Pacific lion's paw,Pétoncle patte de lion du Pac.,Peine catalina,17518,(Sowerby 1835)
3160801404,SCA,Placopecten magellanicus,American sea scallop,Pecten d'Amérique,Vieira americana,3519,(Gmelin 1791)
3160803001,SCC,Argopecten gibbus,Calico scallop,Peigne calicot,Peine percal,2682,(Linnaeus 1758)
3160803002,SCB,Argopecten irradians,Atlantic bay scallop,Peigne baie,Peine caletero,3520,(Lamarck 1819)
3160803003,SCQ,Argopecten purpuratus,Peruvian calico scallop,Pétoncle éventail,Ostión abanico,3521,(Lamarck 1819)
3160803004,SCH,Argopecten ventricosus,Pacific calico scallop,Pétoncle volant,Peine volador,2683,(Sowerby 1842)
3160803602,VSC,Chlamys varia,Variegated scallop,Pétoncle,Zamburiña,3522,(Linnaeus 1758)
3160803603,ISC,Chlamys islandica,Iceland scallop,Peigne islandais,Peine islándico,2684,(Müller 1776)
3160806601,SCG,Patinopecten caurinus,Weathervane scallop,Pecten géant du Pacifique,Vieira gigante del Pacífico,3525,(Gould 1850)
3160806607,JSC,Patinopecten yessoensis,Yesso scallop,Pétoncle du Japon,Vieira japonesa,2679,(Jay 1857)
3160806701,ZYE,Zygochlamys delicatula,Delicate scallop,,,17523,(Hutton 1873)
3160806702,ZYP,Zygochlamys patagonica,Patagonian scallop,Peigne de Patagonie,Pecten patagónico,17524,(King & Brodeerip 1831)
31608XXXXX,SCX,Pectinidae,Scallops nei,Peignes nca,Peines nep,2678,
3160904501,CLQ,Arctica islandica,Ocean quahog,Cyprine d'Islande,Almeja de Islandia,3534,(Linnaeus 1767)
3161000101,MUK,Mytilus coruscus,Korean mussel,Moule coréenne,Mejillón coreano,2687,Gould 1861
3161000102,MUJ,Mytilus californianus,Californian mussel,Moule californienne,Mejillón californiano,3526,Conrad 1837
3161000103,MYC,Mytilus chilensis,Chilean mussel,Moule chilienne,Chorito,3527,Hupe 1854
3161000105,MUS,Mytilus edulis,Blue mussel,Moule commune,Mejillón común,2688,Linnaeus 1758
3161000108,MSR,Mytilus platensis,River Plata mussel,Moule de la Plata,Mejillón del Plata,3528,d’Orbigny 1846
3161000112,MSM,Mytilus galloprovincialis,Mediterranean mussel,Moule méditerranéenne,Mejillón mediterráneo,3529,Lamarck 1819
3161000117,MYA,Mytilus planulatus,Australian mussel,Moule d'Australie,Mejillón de Australia,2689,Lamarck 1819
3161002601,CHC,Choromytilus chorus,Choro mussel,Moule choro,Choro,2690,(Molina 1782)
31610028XX,MOD,Modiolus spp,Horse mussels nei,Modioles nca,Mejillónes Modiolus nep,3530,
3161003201,MSL,Perna perna,South American rock mussel,Moule de roche sudaméricaine,Mejillón de roca sudamericano,3531,(Linnaeus 1758)
3161003202,MSV,Perna viridis,Green mussel,Moule verte asiatique,Mejillón verde,2691,(Linnaeus 1758)
3161003203,MUZ,Perna canaliculus,New Zealand mussel,Moule de Nouvelle-Zélande,Mejillón de Nueva Zelandia,3532,(Gmelin 1791)
3161003801,MSC,Aulacomya ater,Cholga mussel,Moule cholga,Cholga,3533,(Molina 1782)
31610XXXXX,MSX,Mytilidae,Sea mussels nei,Moules nca,Mejillones nep,2686,
3161100105,SVE,Chamelea gallina,Striped venus,Petite praire,Chirla,2697,(Linnaeus 1758)
3161100302,VNA,Venerupis aurea,Golden carpet shell,Palourde jaune,Almeja dorada,17576,(Gmelin 1791)
3161100303,VNR,Venerupis rhomboides,Banded carpet shell,Palourde rose,Almeja rubia,17577,(Pennant 1777)
3161100304,VUC,Venerupis corrugata,Corrugated venus,Clovisse ridée,Margarita arrugada,17658,(Gmelin 1791)
3161100601,KLK,Callista chione,Smooth callista,Vernis fauve,Almejon,17241,(Linnaeus 1758)
3161100704,KNU,Chione stutchburyi,Stutchbury's venus,,,17545,(Wood 1828)
3161100710,KIS,Chione subrugosa,Semi-rough venus,Vénus striée,Venus rayada,17592,(Wood 1828)
3161101701,HCJ,Meretrix lusoria,Japanese hard clam,Cythérée du Japon,Mercenaria japonesa,3541,(Roding 1798)
31611017XX,HCX,Meretrix spp,Hard clams nei,,,2698,
3161102001,CTG,Ruditapes decussatus,Grooved carpet shell,Palourde croisée d'Europe,Almeja fina,3542,(Linnaeus 1758)
3161102002,CLJ,Ruditapes philippinarum,Japanese carpet shell,Palourde japonaise,Almeja japonesa,3543,(Adams & Reeve 1850)
31611020XX,TPS,Ruditapes spp,Carpet shells nei,Clovisses nca,Almejas nep,2700,
3161102104,ITT,Pitar rostratus,Rostrate pitar,,Almeja corazón,17260,(Koch 1844)
3161102401,TWG,Tawera gayi,Gay's little venus,,Juliana,17571,(Hupe 1854)
3161102502,TVM,Tivela mactroides,Triangular tivela,,,17573,(Born 1778)
3161102701,VEV,Venus verrucosa,Warty venus,Praire commune,Escupina grabada,17580,Linnaeus 1758
3161102901,KNJ,Cyclina sinensis,Oriental cyclina,Cycline orientale,,17633,(Gmelin 1791)
3161103702,BCL,Saxidomus giganteus,Butter clam,Coque jaune,Almeja amarilla,2701,(Deshayes 1839)
3161104103,FAG,Paphia gallus,Rooster venus,Palourde coq,,17253,(Gmelin 1791)
31611041XX,NCL,Paphia spp,Short neck clams nei,,,3545,
3161105502,PTS,Protothaca staminea,Pacific littleneck clam,Palourde commune,Almejuela común,3546,(Conrad 1837)
3161105503,TCL,Protothaca thaca,Taca clam,Palourde taca,Taca,2703,(Molina 1782)
3161107501,CLH,Mercenaria mercenaria,Northern quahog(=Hard clam),Praire,Chirla mercenaria,3547,(Linnaeus 1758)
3161109605,DSX,Dosinia exoleta,Mature dosinia,Montre radiée,Reloj,17620,(Linnaeus 1758)
31611XXXXX,CLV,Veneridae,Venus clams nei,Petites praires nca,Almejas(=Veneridos) nep,3540,
3161200102,HCL,Pseudocardium sybillae,Imperial surf clam,Clam,Almeja,3536,(Valenciennes 1858)
3161200503,TQU,Tresus nuttallii,Pacific horse clam,,,17372,(Conrad 1837)
31612005XX,TQZ,Tresus spp,Pacific horse clams nei,,,18707,
3161200804,MTV,Mactra veneriformis,Globose clam,Clam sphérique,Mactra redonda,3537,Reeve 1854
3161200806,MAG,Mactra glabrata,Smooth mactra,Mactre lisse,Mactra lisa,2695,Linnaeus 1767
3161202001,CLB,Spisula solidissima,Atlantic surf clam,Mactre solide,Almeja blanca,3538,(Dillwyn 1817)
3161202002,CLT,Spisula polynyma,Stimpson's surf clam,Douceron de Stimpson,Coquina antártica,2696,(Stimpson 1860)
3161202005,ULO,Spisula solida,Solid surf clam,Spisule épaisse,,17369,(Linnaeus 1758)
3161202006,ULT,Spisula subtruncata,Subtruncate surf clam,Douceron triangulaire,Pechina triangular,17381,(da Costa 1778)
31612020XX,SSD,Spisula spp,Surf clams nei,Spisules nca,,3658,
31612040XX,MUN,Mulinia spp,Taquilla clams,Mactres taquille,Taquillas,3539,
3161300102,GKL,Glycymeris glycymeris,Common European bittersweet,Amande commune,Almendra de mar,17447,(Linnaeus 1758)
3161300104,GKO,Glycymeris ovata,Black bittersweet,,,17449,(Broderip 1832)
3161500211,DXV,Donax peruvianus,Common peruvian donax,,,17320,Deshayes 1855
3161500217,DXL,Donax trunculus,Truncate donax,Flion tronqué,Coquina truncada,17326,Linnaeus 1758
31615002XX,DON,Donax spp,Donax clams,Olives de mer,Coquinas,3548,
3161600302,RAE,Solen marginatus,European razor clam,Couteau d'Europe,Navaja europea,3550,(Pulteney 1799)
31616003XX,RAZ,Solen spp,Solen razor clams nei,Couteaux Solen nca,Navajas Solen nep,2705,
3161600501,EQK,Ensis magnus,Arched razor shell,Couteau arqué,Navaja arqueada,17529,Schumacher 1817
3161600502,CLR,Ensis directus,Atl.jackknife(=Atl.razor clam),Couteau de l'Atlantique,Navaja del Atlántico,3552,(Conrad 1843)
3161600503,EQE,Ensis ensis,Pod razor shell,Couteau-sabre,Navaja,17530,(Linnaeus 1758)
3161600504,EQH,Ensis macha,Giant jackknife,,,17531,(Molina 1782)
3161600505,EQI,Ensis siliqua,Sword razor shell,Couteau-silique,Muergo,17532,(Linnaeus 1758)
3161600701,RAP,Siliqua patula,Pacific razor clam,Couteau du Pacifique,Navaja del Pacífico,2706,(Dixon 1789)
31616XXXXX,SOI,Solenidae,"Razor clams, knife clams nei","Couteaux, etc. nca","Navajas, solénidos nep",3549,
3161700601,CLS,Mya arenaria,Sand gaper,Mye des sables,Almeja de can,3553,Linnaeus 1758
3161808901,GEC,Panopea generosa,Pacific geoduck,Panopée du Pacifique,Panopea del Pacífico,3554,Gould 1850
3162100204,YMX,Polymesoda expansa,Broad geloina,Cyrène large,,17165,(Mousson 1849)
3162102502,CMJ,Corbicula japonica,Japanese corbicula,Cyrène japonaise,Corbicula japonesa,3555,Prime 1864
3162102504,CMA,Corbicula fluminea,Asian clam,Clam d'Asie,Almeja de Asia,2708,(Müller 1774)
3162300202,KTG,Cerastoderma glaucum,Olive green cockle,Coque glauque,Barberecho verde,17155,(Bruguière 1789)
3162300203,COC,Cerastoderma edule,Common edible cockle,Coque commune,Berberecho común,3535,(Linnaeus 1758)
3162300402,KCL,Clinocardium nuttallii,Basket cockle,,,17157,(Conrad 1837)
3162301004,TIX,Trachycardium muricatum,American yellow cockle,Bucarde jaune,Berberecho amarillo,17178,(Linnaeus 1758)
3162301006,TQO,Trachycardium procerum,Slender cockle,Bucarde élancée,Berberecho piconudo,17180,(Sowerby 1833)
31623XXXXX,COZ,Cardiidae,Cockles nei,Coques nca,Berberechos(=Cárdidos) nep,2693,
3162400201,AFQ,Paphies australis,Pipi wedge clam,,,17386,(Gmelin 1791)
3162403901,CLM,Mesodesma donacium,Macha clam,Mesodème chilienne,Macha,3557,Lamarck 1818
3162605001,TDG,Tridacna gigas,Giant clam,Tridacne géante,Almeja gigante,2709,(Linnaeus 1758)
3162605002,TDD,Tridacna derasa,Smooth giant clam,Grande tridacne brillante,,3558,(Roding 1798)
3162605003,TDS,Tridacna squamosa,Fluted giant clam,Grande tridacne gaufrée,,2710,Lamarck 1819
3162605004,DKC,Tridacna crocea,Crocus giant clam,Bénitier crocus,,17470,Lamarck 1819
3162605005,DKX,Tridacna maxima,Elongate giant clam,Bénitier allongé,,17471,(Roding 1798)
31626050XX,QQX,Tridacna spp,Giant clams nei,Tridacnes nca,Almeja gigantes nep,20239,
3162605101,HIP,Hippopus hippopus,Bear paw clam,Bénitier tacheté,,3559,(Linnaeus 1758)
3163700103,TQM,Atrina maura,Maura pen shell,Jambonneau lampe,Pina lampa,17583,(Sowerby 1835)
31637001XX,TQY,Atrina spp,Pen shells nei,Jambonneaux nca,Pinas nep,18995,
3163800601,FSV,Asaphis violascens,Pacific asaphis,Sanguinolaire rugueuse,,17291,(Forsskål 1775)
3163800701,OIF,Soletellina diphos,Diphos sanguin,Sanguinolaire diphos,,17293,(Linnaeus 1771)
3163900103,TUW,Semele solida,Chilean semele,Sémèle chilienne,Almeja blanca chilena,18713,(Gray 1828)
31639001XX,XML,Semele spp,Semeles nei,Sémèles nca,"Tumbaos, almejas blancas nep",19368,
3164000101,SVT,Sinonovacula constricta,Constricted tagelus,,,17223,(Lamarck 1818)
3164000201,TGZ,Tagelus dombeii,Dombey's tagelus,Tagal de Dombey,Tagelo berberecho,17224,(Lamarck 1818)
3164000501,FRL,Pharus legumen,Bean solen,Cératisole-gousse,Navallon,17311,(Linnaeus 1758)
31642002XX,TWL,Tellina spp,Tellins nei,Tellines nca,Telinas nep,18577,
3164800101,OBN,Scrobicularia plana,Peppery furrow,Lavignon poivre,Almeja de perro,17310,(da Costa 1778)
316XXXXXXX,CLX,Bivalvia,"Clams, etc. nei","Clams, etc. nca","Almejas, etc. nep",2725,
3210200202,CTC,Sepia officinalis,Common cuttlefish,Seiche commune,Sepia común,2711,Linnaeus 1758
3210200204,EJE,Sepia elegans,Elegant cuttlefish,Seiche élégante,Sepia elegante,16979,Blainville 1827
3210200205,IAR,Sepia orbignyana,Pink cuttlefish,Seiche rosée,Sepia con punta,17068,Férussac 1826
3210200229,IAH,Sepia pharaonis,Pharaoh cuttlefish,Seiche pharaon,Sepia faraón,17070,Ehrenberg 1831
3210200501,IAJ,Metasepia tullbergi,Paintpot cuttlefish,Seiche encrier,Sepia tintero,16977,Appellöf 1886
32102XXXXX026,CTL,"Sepiidae, Sepiolidae","Cuttlefish, bobtail squids nei","Seiches, sépioles nca","Sepias,choquitos,globitos nep",3561,
3210304203,ITW,Sepietta oweniana,Common bobtail squid,Sépiole commune,Sepieta común,17091,(d’Orbigny 1839)
3210400102,SQP,Loligo gahi,Patagonian squid,Calmar de Patagonie,Calamar patagónico,2713,d’Orbigny 1835
3210400103,SQO,Loligo opalescens,Opalescent inshore squid,Calmar opale,Calamar opalescente,17033,Berry 1911
3210400105,SQL,Loligo pealeii,Longfin squid,Calmar totam,Calamar pálido,2714,Lesueur 1821
3210400109,SQR,Loligo vulgaris,European squid,Encornet,Calamar,17019,Lamarck 1798
3210400111,OJD,Loligo duvauceli,Indian squid,Calmar indien,Calamar índico,17020,d’Orbigny 1848
3210400112,CHO,Loligo reynaudii,Cape Hope squid,Calmar du Cap,Calamar del Cabo,2715,d’Orbigny 1845
3210400113,SQF,Loligo forbesi,Veined squid,Encornet veiné,Calamar veteado,17029,Steenstrup 1856
32104001XX,SQC,Loligo spp,Common squids nei,Calmars Loligo nca,Calamares Loligo nep,2712,
3210400702,UHL,Sepioteuthis lessoniana,Bigfin reef squid,Calmar tonnelet,Calamar manopla,17043,Lesson 1830
3210401301,OUL,Alloteuthis subulata,European common squid,Casseron commun,Calamarín picudo,17017,(Lamarck 1798)
3210401302,OUM,Alloteuthis media,Midsize squid,Casseron bambou,Calamarín menor,17018,(Linnaeus 1758)
3210401303,OUK,Alloteuthis africana,African squid,Casseron africain,Calamarín africano,17016,Adam 1950
32104013XX,OUW,Alloteuthis spp,Alloteuthis squids nei,Casserons nca,Puntillas nep,18820,
3210500301,OFJ,Ommastrephes bartrami,Neon flying squid,Encornet volant,Pota saltadora,2719,(Lesueur 1821)
3210501001,SQI,Illex illecebrosus,Northern shortfin squid,Encornet rouge nordique,Pota norteña,2720,(Lesueur 1821)
3210501002,SQM,Illex coindetii,Broadtail shortfin squid,Encornet rouge,Pota voladora,3564,(Verany 1839)
3210501003,SQA,Illex argentinus,Argentine shortfin squid,Encornet rouge argentin,Pota argentina,3565,(Castellanos 1960)
3210501101,TDQ,Todaropsis eblanae,Lesser flying squid,Toutenon souffleur,Pota costera,16947,(Ball 1841)
3210502301,GIS,Dosidicus gigas,Jumbo flying squid,Encornet géant,Jibia gigante,2721,(d’Orbigny 1835)
3210505801,SQE,Todarodes sagittatus,European flying squid,Toutenon commun,Pota europea,3566,(Lamarck 1798)
3210505802,TFP,Todarodes filippovae,Antarctic flying squid,Toutenon antarctique,Jibia antártica,16946,Adam 1975
3210505803,SQJ,Todarodes pacificus,Japanese flying squid,Toutenon japonais,Pota japonesa,3567,(Steenstrup 1880)
3210505901,TSQ,Nototodarus sloanii,Wellington flying squid,Encornet minami,Pota neozelandesa,3568,(Gray 1849)
3210506001,SQS,Martialia hyadesi,Sevenstar flying squid,Encornet étoile,Pota festoneada,2723,Rochebrune & Mabille 1889
32105XXXXX036,SQU,"Loliginidae, Ommastrephidae",Various squids nei,"Calmars, encornets nca","Calamares, jibias, potas nep",3575,
3210605401,OIJ,Onykia ingens,Greater hooked squid,Cornet commun,Lurión común,16949,(Smith 1881)
3210605405,UHB,Onykia robusta,Robust clubhook squid,Cornet mange-piquants,Lurión máximo,16953,(Verrill 1876)
32109001XX,PRD,Pareledone spp,Antarctic octopuses,Élédones antarctiques,Pulpos antárticos,18646,
3210900507,OCC,Octopus vulgaris,Common octopus,Pieuvre,Pulpo común,3571,Cuvier 1797
3210900519,OQY,Octopus maya,Mexican four-eyed octopus,Poulpe mexicain,Pulpo mexicano,16924,Voss & Solis 1966
32109005XX,OCZ,Octopus spp,Octopuses nei,Poulpes nca,Pulpos nep,3570,
3210902401,EOI,Eledone cirrhosa,Horned octopus,Élédone commune,Pulpo blanco,17054,(Lamarck 1798)
3210902402,EDT,Eledone moschata,Musky octopus,Élédone musquée,Pulpo almizclado,17055,(Lamarck 1798)
32109024XX,OCM,Eledone spp,Horned and musky octopuses,Élédones communes et musquées,Pulpos blancos y almizclados,3572,
3210906001,UGU,Scaeurgus unicirrhus,Unihorn octopus,Poulpe licorne,Pulpo unicornio,16930,(d’Orbigny 1840)
32109XXXXX,OCT,Octopodidae,"Octopuses, etc. nei","Pieuvres, poulpes nca","Pulpitos, pulpos nep",3569,
3211400102,YTT,Berryteuthis magister,Schoolmaster gonate squid,Encornet suçoir,Gonalura magister,17001,(Berry 1913)
32114XXXXX,GDW,Gonatidae,Gonate squids nei,Encornets Gonatidae nca,Gonaluras nep,19051,
321XXXXXXX,CEP,Cephalopoda,Cephalopods nei,Céphalopodes nca,Cefalópodos nep,3560,
399XXXXXXX014,MOF,Mollusca,Freshwater molluscs nei,Mollusques d'eau douce nca,Moluscos de agua dulce nep,3573,
399XXXXXXX016,MOL,Mollusca,Marine molluscs nei,Mollusques marins nca,Moluscos marinos nep,3574,
399XXXXXXX021,MSH,Ex Mollusca,Marine shells nei,Coquilles marines nca,Conchas marinas nep,2726,
4060100101,SSL,Eumetopias jubatus,Steller sea lion,Lion de mer de Steller,Lobo marino de Steller,3576,(Schreber 1776)
4060100201,SEN,Callorhinus ursinus,Northern fur seal,Otarie des Pribilofs,Lobo fino del Norte,3577,(Linnaeus 1758)
4060100501,NSL,Phocarctos hookeri,New Zealand sea lion,Lion de mer de N.lle-Zélande,Léon marino de Nueva Zelandia,18229,(Gray 1844)
4060100601,SEF,Arctocephalus australis,South American fur seal,Otarie d'Amérique du Sud,Lobo fino sudamericano,2728,(Zimmerman 1783)
4060100603,SEK,Arctocephalus pusillus,South African fur seal,Otarie du Cap,Lobo marino de dos pelos,3578,(Schreber 1776)
4060100607,SNZ,Arctocephalus forsteri,New Zealand fur seal,Otarie de Nouvelle-Zélande,Lobo fino de Nueva Zelandia,18198,(Lesson 1828)
4060101601,SEL,Otaria flavescens,South American sea lion,Lion de mer d'Amérique du Sud,Lobo común,2729,(Shaw 1800)
4060200401,WAL,Odobenus rosmarus,Walrus,Morse,Morsa,3580,(Linnaeus 1758)
4060300202,SES,Mirounga leonina,Southern elephant seal,Éléphant de mer austral,Foca elephante del sur,18221,(Linnaeus 1758)
4060300401,SLP,Hydrurga leptonyx,Leopard seal,Léopard de mer,Foca leopardo,18193,(Blainville 1820)
4060300501,SEH,Phoca groenlandica,Harp seal,Phoque du Groenland,Foca de Groenlandia,3581,(Erxleben 1777)
4060300502,SEC,Phoca vitulina,Harbour seal,Phoque veau marin,Foca común,2730,(Linnaeus 1758)
4060300503,SER,Phoca hispida,Ringed seal,Phoque annelé ou marbré,Foca marbreada,3582,(Schreber 1775)
4060300504,SLR,Phoca fasciata,Ribbon seal,Phoque à rubans,Foca fajada,2731,(Zimmerman 1783)
4060300505,SAC,Phoca caspica,Caspian seal,Phoque de la Mer Caspienne,Foca del Caspio,3583,(Gmelin 1788)
4060300506,SBK,Phoca sibirica,Baikal seal,Phoque du lac Baikal,Foca de Baikal,3584,(Gmelin 1788)
4060300507,SST,Phoca largha,Larga seal,Veau marin du Pacifique,Foca largha,2732,(Pallas 1811)
4060300801,SEB,Erignathus barbatus,Bearded seal,Phoque barbu,Foca barbuda,3585,(Erxleben 1777)
4060301001,SEZ,Cystophora cristata,Hooded seal,Phoque à crete,Foca capuchina,2733,(Erxleben 1777)
4060301101,SEG,Halichoerus grypus,Grey seal,Phoque gris,Foca de gris,3586,(Fabricius 1791)
406XXXXXXX063,SXX,"Otariidae, Phocidae",Seals and sea lions nei,Phoques et otaries nca,Focas y lobos nep,2727,
4140200302,SEW,Trichechus inunguis,Amazonian manatee,Lamantin de l'Amazone,Vaca marina del Amazonas,3587,(Natterer 1883)
4220200101,BCW,Ziphius cavirostris,Cuvier's beaked whale,Ziphius,Zifio de Cuvier,18174,Cuvier 1823
4220200301,BBW,Mesoplodon densirostris,Blainville's beaked whale,Baleine à bec de Blainville,Zifio de Blainville,18177,(de Blainville 1817)
4220200307,BWW,Mesoplodon bidens,Sowerby's beaked whale,Baleine à bec de Sowerby,Zifio de Sowerby,18183,(Sowerby 1804)
4220200308,BGW,Mesoplodon europaeus,Gervais' beaked whale,Baleine à bec de Gervais,Zifio de Gervais,18184,Gervais 1855
4220200310,TSW,Mesoplodon layardii,Strap-toothed whale,Baleine à bec de Layard,Zifio de Layard,18186,(Gray 1865)
4220200311,BDW,Mesoplodon bowdoini,Andrews' beaked whale,Baleine à bec de Bowdoin,Zifio de Andrews,18187,Andrews 1908
4220200313,BJW,Mesoplodon stejnegeri,Stejneger's beaked whale,Baleine à bec de Stejneger,Zifio de Stejneger,18189,True 1885
42202003XX,MEP,Mesoplodon spp,Beaked whales nei,,,18649,
4220200501,BOW,Hyperoodon ampullatus,Northern bottlenose whale,Hyperoodon boréal,Ballena nariz de botella norte,3589,(Forster 1770)
4220201902,BEW,Berardius bairdii,Baird's beaked whale,Baleine à bec de Baird,Zifio de Baird,2735,Stejneger 1883
4220300101,SPW,Physeter macrocephalus,Sperm whale,Cachalot,Cachalote,2736,Linnaeus 1758
4220400101,IRD,Orcaella brevirostris,Irrawaddy dolphin,Orcelle,Delfín del Irawaddy,18190,(Gray 1866)
4220400102,IDB,Orcaella heinsohni,Australian snubfin dolphin,Dauphin australien de Heinsohn,Delfín de Heinsohn,19061,"Beasley, Robertson & Arnold 2005"
4220400301,FAW,Pseudorca crassidens,False killer whale,Faux-orque,Orca falsa,18191,(Owen 1846)
4220400402,PIW,Globicephala melas,Long-finned pilot whale,Globicéphale commun,Calderón común,3591,(Traill 1809)
4220400403,SHW,Globicephala macrorhynchus,Short-finned pilot whale,Globicéphale tropical,Calderón de aletas cortas,3592,Gray 1846
42204004XX,GLO,Globicephala spp,Pilot whales nei,,,18650,
4220400601,DCO,Delphinus delphis,Common dolphin,Dauphin commun,Delfín común,2737,Linnaeus 1758
